symbol,demangled,category,reason,diff_excerpt,date
_Z20CApplicationInstancev,CApplicationInstance(),caliber_issue,__cxa_atexit 第三个实参 &__dso_handle：该符号在 nm -S 输出中无 size 列（st_size=0），_data_symbols 解析要求 4 列而跳过它，落入匿名数据兜底，显示为 &data#hash(.rodata) vs &data#hash(.data)。两侧语义均为 &__dso_handle，ORIG 位于 .rodata、OURS 位于 .data，且匿名快照内容因区段/后续字节不同而 hash 不同，属链接布局/口径问题，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x1c,%esp
 mov    $&_ZGVZ20CApplicationInstancevE8instance,%eax
 movzbl (%eax),%eax",2026-08-11
_Z21CPacketTracerInstancev,CPacketTracerInstance(),caliber_issue,__cxa_atexit 第三个实参 &__dso_handle：该符号在 nm -S 输出中无 size 列（st_size=0），_data_symbols 解析要求 4 列而跳过它，落入匿名数据兜底，显示为 &data#hash(.rodata) vs &data#hash(.data)。两侧语义均为 &__dso_handle，ORIG 位于 .rodata、OURS 位于 .data，且匿名快照内容因区段/后续字节不同而 hash 不同，属链接布局/口径问题，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x1c,%esp
 mov    $&_ZGVZ21CPacketTracerInstancevE8instance,%eax
 movzbl (%eax),%eax",2026-08-11
_Z22CFileLogWriterInstancev,CFileLogWriterInstance(),caliber_issue,__cxa_atexit 第三个实参 &__dso_handle：该符号在 nm -S 输出中无 size 列（st_size=0），_data_symbols 解析要求 4 列而跳过它，落入匿名数据兜底，显示为 &data#hash(.rodata) vs &data#hash(.data)。两侧语义均为 &__dso_handle，ORIG 位于 .rodata、OURS 位于 .data，且匿名快照内容因区段/后续字节不同而 hash 不同，属链接布局/口径问题，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,44 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x1c,%esp
 mov    $&_ZGVZ22CFileLogWriterInstancevE8instance,%eax
 movzbl (%eax),%eax",2026-08-11
_Z22CPacketDecoderInstancev,CPacketDecoderInstance(),caliber_issue,__cxa_atexit 第三个实参 &__dso_handle：该符号在 nm -S 输出中无 size 列（st_size=0），_data_symbols 解析要求 4 列而跳过它，落入匿名数据兜底，显示为 &data#hash(.rodata) vs &data#hash(.data)。两侧语义均为 &__dso_handle，ORIG 位于 .rodata、OURS 位于 .data，且匿名快照内容因区段/后续字节不同而 hash 不同，属链接布局/口径问题，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,25 +1,25 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    $&_ZGVZ22CPacketDecoderInstancevE8instance,%eax
 movzbl (%eax),%eax
 test   %al,%al
 jne    <T> <_Z22CPacketDecoderInstancev+0x5c>
 movl   $&_ZGVZ22CPacketDecoderInstancevE8instance,(%esp)",2026-08-11
_Z25CSignalTranslatorInstancev,CSignalTranslatorInstance(),caliber_issue,__cxa_atexit 第三个实参 &__dso_handle：该符号在 nm -S 输出中无 size 列（st_size=0），_data_symbols 解析要求 4 列而跳过它，落入匿名数据兜底，显示为 &data#hash(.rodata) vs &data#hash(.data)。两侧语义均为 &__dso_handle，ORIG 位于 .rodata、OURS 位于 .data，且匿名快照内容因区段/后续字节不同而 hash 不同，属链接布局/口径问题，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,25 +1,25 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    $&_ZGVZ25CSignalTranslatorInstancevE8instance,%eax
 movzbl (%eax),%eax
 test   %al,%al
 jne    <T> <_Z25CSignalTranslatorInstancev+0x5c>
 movl   $&_ZGVZ25CSignalTranslatorInstancevE8instance,(%esp)",2026-08-11
_ZN14statistc_proxy5Field12getFieldNameEv,statistc_proxy::Field::getFieldName(),caliber_issue,__cxa_atexit 第三个实参 &__dso_handle：该符号在 nm -S 输出中无 size 列（st_size=0），_data_symbols 解析要求 4 列而跳过它，落入匿名数据兜底，显示为 &data#hash(.rodata) vs &data#hash(.data)。两侧语义均为 &__dso_handle，ORIG 位于 .rodata、OURS 位于 .data，且匿名快照内容因区段/后续字节不同而 hash 不同，属链接布局/口径问题，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,88 +1,88 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x2c,%esp
 mov    $&_ZGVZN14statistc_proxy5Field12getFieldNameEvE10queryPiece,%eax
 movzbl (%eax),%eax",2026-08-11
_ZN14statistc_proxy5Field13getFieldValueEv,statistc_proxy::Field::getFieldValue(),caliber_issue,__cxa_atexit 第三个实参 &__dso_handle：该符号在 nm -S 输出中无 size 列（st_size=0），_data_symbols 解析要求 4 列而跳过它，落入匿名数据兜底，显示为 &data#hash(.rodata) vs &data#hash(.data)。两侧语义均为 &__dso_handle，ORIG 位于 .rodata、OURS 位于 .data，且匿名快照内容因区段/后续字节不同而 hash 不同，属链接布局/口径问题，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,93 +1,93 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x2c,%esp
 mov    $&_ZGVZN14statistc_proxy5Field13getFieldValueEvE10queryPiece,%eax
 movzbl (%eax),%eax",2026-08-11
_ZN14statistc_proxy5Field14getUpdateValueEv,statistc_proxy::Field::getUpdateValue(),caliber_issue,__cxa_atexit 第三个实参 &__dso_handle：该符号在 nm -S 输出中无 size 列（st_size=0），_data_symbols 解析要求 4 列而跳过它，落入匿名数据兜底，显示为 &data#hash(.rodata) vs &data#hash(.data)。两侧语义均为 &__dso_handle，ORIG 位于 .rodata、OURS 位于 .data，且匿名快照内容因区段/后续字节不同而 hash 不同，属链接布局/口径问题，非源码差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,115 +1,115 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x2c,%esp
 mov    $&_ZGVZN14statistc_proxy5Field14getUpdateValueEvE10queryPiece,%eax
 movzbl (%eax),%eax",2026-08-11
_Z14signal_handleri,signal_handler(int),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,16 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 call   <T> <_Z25CSignalTranslatorInstancev>
 mov    0x8(%ebp),%edx
 mov    %edx,0x4(%esp)
 mov    %eax,(%esp)
 call   <T> <_ZNK17CSignalTranslator9getSignalEi>",2026-08-11
_ZN10CMyFileLogclEPKcS1_z,"CMyFileLog::operator()(char const*, char const*, ...)",codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,45 +1,45 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x7024,%esp
+mov    $0x7000,%ebx
+mov    %ebx,0x8(%esp)
+movl   $0x0,0x4(%esp)
 lea    -0x700c(%ebp),%eax",2026-08-11
_ZN12CToolFileLogclEPKciS1_z,"CToolFileLog::operator()(char const*, int, char const*, ...)",codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,82 +1,82 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %ebx
 sub    $0xe120,%esp
+mov    $0x7000,%ebx
+mov    %ebx,0x8(%esp)
+movl   $0x0,0x4(%esp)",2026-08-11
_ZN11CGameServer11SetConnFlagEb,CGameServer::SetConnFlag(bool),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,10 +1,10 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x4,%esp
 mov    0xc(%ebp),%eax
 mov    %al,-0x4(%ebp)
+movzbl -0x4(%ebp),%edx
 mov    0x8(%ebp),%eax
-movzbl -0x4(%ebp),%edx",2026-08-11
_ZN14CManagerServer11SetConnFlagEb,CManagerServer::SetConnFlag(bool),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,10 +1,10 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x4,%esp
 mov    0xc(%ebp),%eax
 mov    %al,-0x4(%ebp)
+movzbl -0x4(%ebp),%edx
 mov    0x8(%ebp),%eax
-movzbl -0x4(%ebp),%edx",2026-08-11
_ZN9CDBServer11SetConnFlagEb,CDBServer::SetConnFlag(bool),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,10 +1,10 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x4,%esp
 mov    0xc(%ebp),%eax
 mov    %al,-0x4(%ebp)
+movzbl -0x4(%ebp),%edx
 mov    0x8(%ebp),%eax
-movzbl -0x4(%ebp),%edx",2026-08-11
_ZN17CSignalTranslator5clearEv,CSignalTranslator::clear(),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,100 +1,100 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    0x10(%eax),%eax
 test   %eax,%eax
 je     <T> <_ZN17CSignalTranslator5clearEv+0x3c>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN7MemPoolI14CUdpRecvBufferEC1Ej,MemPool<CUdpRecvBuffer>::MemPool(unsigned int),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,14 +1,14 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
+mov    0x8(%ebp),%eax
+add    $0x8,%eax
+mov    %eax,(%esp)
+call   <T> <_ZNSt6vectorIPvSaIS0_EEC1Ev>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN7MemPoolI14CUdpRecvBufferEC2Ej,MemPool<CUdpRecvBuffer>::MemPool(unsigned int),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,14 +1,14 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
+mov    0x8(%ebp),%eax
+add    $0x8,%eax
+mov    %eax,(%esp)
+call   <T> <_ZNSt6vectorIPvSaIS0_EEC1Ev>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN8CAppBase5ClearEv,CAppBase::Clear(),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,12 +1,12 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax
 add    $0x14,%eax
-mov    (%eax),%edx
-mov    0x8(%ebp),%eax",2026-08-11
_ZN8CAppBase6CreateEiPPc,"CAppBase::Create(int, char**)",codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,27 +1,27 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax
 add    $0xc,%eax
-mov    (%eax),%edx
-mov    0x10(%ebp),%eax",2026-08-11
main,main,codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,47 +1,47 @@
 push   %ebp
 mov    %esp,%ebp
 and    $0xfffffff0,%esp
 push   %esi
 push   %ebx
 sub    $0x28,%esp
 call   <T> <_Z20CApplicationInstancev>
 mov    %eax,0x1c(%esp)",2026-08-11
_ZN13CPacketTracerC1Ev,CPacketTracer::CPacketTracer(),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,11 +1,11 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
-movl   $0x0,(%eax)
-mov    0x8(%ebp),%eax
 add    $0x4,%eax
 mov    %eax,(%esp)",2026-08-11
_ZN13CPacketTracerC2Ev,CPacketTracer::CPacketTracer(),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,11 +1,11 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
-movl   $0x0,(%eax)
-mov    0x8(%ebp),%eax
 add    $0x4,%eax
 mov    %eax,(%esp)",2026-08-11
_ZN13CServerConfig11Parse_TableEPci,"CServerConfig::Parse_Table(char*, int)",codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,65 +1,65 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x38,%esp
 mov    0xc(%ebp),%eax
 movzbl (%eax),%eax
 cmp    $0x23,%al
 jne    <T> <_ZN13CServerConfig11Parse_TableEPci+0x1a>
 mov    $0x0,%eax",2026-08-11
_ZN13STErrorStaticC1ERK10ErrorValue,STErrorStatic::STErrorStatic(ErrorValue const&),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,16 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+sub    $0x4,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN10ErrorValueC1Ev>
 mov    0xc(%ebp),%eax",2026-08-11
_ZN13STErrorStaticC2ERK10ErrorValue,STErrorStatic::STErrorStatic(ErrorValue const&),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,16 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+sub    $0x4,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN10ErrorValueC1Ev>
 mov    0xc(%ebp),%eax",2026-08-11
_ZN14CCubeStatistic18printStatisticDataEv,CCubeStatistic::printStatisticData(),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,66 +1,66 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x4c,%esp
 mov    0x8(%ebp),%edx
 lea    -0x20(%ebp),%eax",2026-08-11
_ZN14CManagerServer13SendHeartBeatEi,CManagerServer::SendHeartBeat(int),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,33 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x34,%esp
 mov    0x8(%ebp),%eax
 mov    0xc(%eax),%eax
 test   %eax,%eax
 je     <T> <_ZN14CManagerServer13SendHeartBeatEi+0x5f>",2026-08-11
_ZN16StatisticManager19ResetTowerOfDespairEv,StatisticManager::ResetTowerOfDespair(),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,24 +1,24 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 movl   $0x83c,0x8(%esp)
 movl   $""ResetTowerOfDespair"",0x4(%esp)
 lea    -0x10(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN10CMyFileLogC1EPKci>",2026-08-11
_ZN16StatisticManager28SendDBGoldcardEventStatisticEP14CServerHandler,StatisticManager::SendDBGoldcardEventStatistic(CServerHandler*),codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,21 +1,21 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x3a8,%esp
 lea    -0x38d(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN35Packet_Goldcard_Event_Statistic_STDC1Ev>
 mov    0x8(%ebp),%eax
-add    $0x48c,%eax",2026-08-11
_ZN16StatisticManager9AMDecryptEPvj,"StatisticManager::AMDecrypt(void*, unsigned int)",codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,35 +1,35 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x10,%esp
 movl   $0x0,-0x4(%ebp)
 jmp    <T> <_ZN16StatisticManager9AMDecryptEPvj+0x51>
 mov    0xc(%ebp),%eax
 add    -0x4(%ebp),%eax
 mov    0xc(%ebp),%edx",2026-08-11
pthread_equal,pthread_equal,codegen_diff,两侧指令序列除寄存器分配（如 mov %eax vs %edx、call *%ecx vs *%edx）与等价的地址计算形式（add vs lea、sar/shl 顺序、cmp 操作数顺序）外完全相同，字符串与立即数常量均一致，属 GCC -O0 代码生成差异，非源码语义差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,8 +1,8 @@
 push   %ebp
 mov    %esp,%ebp
-mov    0xc(%ebp),%eax
-cmp    %eax,0x8(%ebp)
-pop    %ebp
+mov    0x8(%ebp),%eax
+cmp    0xc(%ebp),%eax
 sete   %al",2026-08-11
_ZN13CAppStartInit11Init_DaemonEiPPc,"CAppStartInit::Init_Daemon(int, char**)",codegen_diff,"与ORIG语义完全一致（Save_pid()==1 返回0否则-1），差异是编译器惯用法：ORIG用 mov %eax,%ebx; xor $0x1,%ebx; test %bl,%bl 实现布尔否定（旧编译器代码生成），GCC 4.4.7/4.1.2 均生成 cmp $0x1; sete/setne，不可用当前工具链复现，属代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,83 +1,83 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x20,%esp
 mov    0x10(%ebp),%eax
 add    $0x8,%eax
 mov    (%eax),%eax",2026-08-11
_ZN17LoadingTimeReport5ResetEv,LoadingTimeReport::Reset(),codegen_diff,"ORIG 用 mov/add $0x8,%edx + 0x4(%eax,%edx,4) 计算 m_data[i+9] 地址，GCC 4.4.7 用 lea 0x9(%eax),%edx + (%eax,%edx,4)，地址相同仅指令选择不同，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,19 +1,19 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x10,%esp
 movl   $0x0,-0x4(%ebp)
-jmp    <T> <_ZN17LoadingTimeReport5ResetEv+0x31>
+jmp    <T> <_ZN17LoadingTimeReport5ResetEv+0x30>
 mov    -0x4(%ebp),%edx
 mov    0x8(%ebp),%eax",2026-08-11
_ZN14CPacketDecoderC1Ev,CPacketDecoder::CPacketDecoder(),caliber_issue,"ORIG 侧 0x9f90 槽位写入的 OnP2PStatistic 函数地址被 _strings 误判为字符串：该函数入口字节（55 8b ec 等）在 .text 中被扫描成可打印 CP949 串且后随 NUL，字符串优先级高于函数符号，故显示 ""U됧WVS껋L�"" 而非 &_ZN17CPacketTranslater14OnP2PStatisticEP12PacketHeader；OURS 侧入口字节不可打印故解析正确。两侧写入的指针语义相同，属工具链字符串解析口径问题","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,117 +1,117 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 movl   $0x0,(%eax)
 mov    0x8(%ebp),%eax
 movl   $0x0,0x4(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN14CPacketDecoderC2Ev,CPacketDecoder::CPacketDecoder(),caliber_issue,"同 C1：ORIG 侧 OnP2PStatistic 函数入口字节被 _strings 误判为字符串（.text 假阳性，CP949 可打印+后随 NUL），字符串优先于函数符号，显示为 ""U됧WVS껋L�"" 而非 &符号；OURS 正常。指针语义相同，属工具链口径问题","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,117 +1,117 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 movl   $0x0,(%eax)
 mov    0x8(%ebp),%eax
 movl   $0x0,0x4(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_ZNK16STPartyCharacKeyltERKS_,STPartyCharacKey::operator<(STPartyCharacKey const&) const,codegen_diff,"field0/4/8/10/11 与 fieldc 比较已与ORIG一致；剩余差异仅 field9/fielda：ORIG 用 movzbl 0x9(%eax),%eax; movzbl %al,%edx 双零扩展后 cmp %eax,%edx; jge（32位int比较），GCC 4.4.7/4.1.2 对 (int)(unsigned char) 直接比较均折叠为字节级 cmp %al,%dl; jae/jge，无法复现该双提升形态，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,116 +1,111 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
 movzwl (%eax),%edx
 mov    0xc(%ebp),%eax
 movzwl (%eax),%eax
 cmp    %ax,%dx
 jae    <T> <_ZNK16STPartyCharacKeyltERKS_+0x1e>",2026-08-11
_ZNK19STPartyStatisticKeyltERKS_,STPartyStatisticKey::operator<(STPartyStatisticKey const&) const,codegen_diff,"field0/4/8/d 已与ORIG一致（jae/jge 符号性已修）；剩余差异为 m_field9/a/b/c：ORIG 用 movzbl 0x9(%eax),%eax; movzbl %al,%edx 双零扩展+32位 cmp %eax,%edx; jge（GCC 3.x 的 int 提升惯用法），GCC 4.4.7/4.1.2 对 unsigned char 比较折叠为字节级 cmp %al,%dl; jae，无法复现，且函数尺寸差导致分支注解偏移不同，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,119 +1,111 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
 movzwl (%eax),%edx
 mov    0xc(%ebp),%eax
 movzwl (%eax),%eax
 cmp    %ax,%dx
 jae    <T> <_ZNK19STPartyStatisticKeyltERKS_+0x1e>",2026-08-11
_ZNK22STPartyJobStatisticKeyltERKS_,STPartyJobStatisticKey::operator<(STPartyJobStatisticKey const&) const,codegen_diff,"field0/4/8/d/10/14 符号性已修与ORIG一致；剩余差异为 m_field9/a/b/c 双零扩展 movzbl %al,%edx + 32位 cmp jge 形态，GCC 4.4.7 折叠为字节比较，无法复现（同 STPartyStatisticKey），属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,148 +1,139 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
 movzwl (%eax),%edx
 mov    0xc(%ebp),%eax
 movzwl (%eax),%eax
 cmp    %ax,%dx
 jae    <T> <_ZNK22STPartyJobStatisticKeyltERKS_+0x1e>",2026-08-11
